,action,prob,state
3613,67,0.2288784156628006,"hand0:['(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)'] hand1:['(1.0, 1.0)', '(1.0, 3.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 3.0)', '(4.0, 5.0)', '(5.0, 5.0)'] history:[]"
3614,5,0.13849027319805887,"hand0:['(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)'] hand1:['(1.0, 1.0)', '(1.0, 3.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 3.0)', '(4.0, 5.0)', '(5.0, 5.0)'] history:[]"
3615,17,0.10480306358604015,"hand0:['(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)'] hand1:['(1.0, 1.0)', '(1.0, 3.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 3.0)', '(4.0, 5.0)', '(5.0, 5.0)'] history:[]"
3616,56,0.08209378239245056,"hand0:['(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)'] hand1:['(1.0, 1.0)', '(1.0, 3.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 3.0)', '(4.0, 5.0)', '(5.0, 5.0)'] history:[]"
3617,31,0.04979823542710943,"hand0:['(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)'] hand1:['(1.0, 1.0)', '(1.0, 3.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 3.0)', '(4.0, 5.0)', '(5.0, 5.0)'] history:[]"
3618,42,0.02853073405732618,"hand0:['(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)'] hand1:['(1.0, 1.0)', '(1.0, 3.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 3.0)', '(4.0, 5.0)', '(5.0, 5.0)'] history:[]"
3619,59,0.2745676930534491,"hand0:['(2.0, 2.0)', '(2.0, 3.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)'] hand1:['(0.0, 0.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 2.0)', '(1.0, 5.0)', '(1.0, 6.0)', '(4.0, 4.0)'] history:[]"
3620,67,0.2659321341979356,"hand0:['(2.0, 2.0)', '(2.0, 3.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)'] hand1:['(0.0, 0.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 2.0)', '(1.0, 5.0)', '(1.0, 6.0)', '(4.0, 4.0)'] history:[]"
3621,56,0.1568100669069391,"hand0:['(2.0, 2.0)', '(2.0, 3.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)'] hand1:['(0.0, 0.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 2.0)', '(1.0, 5.0)', '(1.0, 6.0)', '(4.0, 4.0)'] history:[]"
3622,48,0.10357961059070582,"hand0:['(2.0, 2.0)', '(2.0, 3.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)'] hand1:['(0.0, 0.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 2.0)', '(1.0, 5.0)', '(1.0, 6.0)', '(4.0, 4.0)'] history:[]"
3623,45,0.08877835396319113,"hand0:['(2.0, 2.0)', '(2.0, 3.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)'] hand1:['(0.0, 0.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 2.0)', '(1.0, 5.0)', '(1.0, 6.0)', '(4.0, 4.0)'] history:[]"
3624,37,0.08676399414255836,"hand0:['(2.0, 2.0)', '(2.0, 3.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)'] hand1:['(0.0, 0.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 2.0)', '(1.0, 5.0)', '(1.0, 6.0)', '(4.0, 4.0)'] history:[]"
3625,39,0.02356814714522092,"hand0:['(2.0, 2.0)', '(2.0, 3.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)'] hand1:['(0.0, 0.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 2.0)', '(1.0, 5.0)', '(1.0, 6.0)', '(4.0, 4.0)'] history:[]"
3626,17,0.37401430382340417,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(5.0, 5.0)'] hand1:['(0.0, 2.0)', '(2.0, 2.0)', '(2.0, 4.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 6.0)', '(4.0, 6.0)'] history:[]"
3627,70,0.192265896062689,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(5.0, 5.0)'] hand1:['(0.0, 2.0)', '(2.0, 2.0)', '(2.0, 4.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 6.0)', '(4.0, 6.0)'] history:[]"
3628,20,0.1910081412009965,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(5.0, 5.0)'] hand1:['(0.0, 2.0)', '(2.0, 2.0)', '(2.0, 4.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 6.0)', '(4.0, 6.0)'] history:[]"
3629,11,0.13173071556173263,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(5.0, 5.0)'] hand1:['(0.0, 2.0)', '(2.0, 2.0)', '(2.0, 4.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 6.0)', '(4.0, 6.0)'] history:[]"
3630,8,0.057584408283283026,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(5.0, 5.0)'] hand1:['(0.0, 2.0)', '(2.0, 2.0)', '(2.0, 4.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 6.0)', '(4.0, 6.0)'] history:[]"
3631,22,0.030666550963702993,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(5.0, 5.0)'] hand1:['(0.0, 2.0)', '(2.0, 2.0)', '(2.0, 4.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 6.0)', '(4.0, 6.0)'] history:[]"
3632,25,0.022729984104191688,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(5.0, 5.0)'] hand1:['(0.0, 2.0)', '(2.0, 2.0)', '(2.0, 4.0)', '(2.0, 5.0)', '(2.0, 6.0)', '(3.0, 6.0)', '(4.0, 6.0)'] history:[]"
3633,70,0.5509322738923533,"hand0:['(0.0, 2.0)', '(2.0, 4.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)', '(5.0, 5.0)', '(6.0, 6.0)'] hand1:['(0.0, 1.0)', '(0.0, 5.0)', '(0.0, 6.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 5.0)'] history:[]"
3634,75,0.43071049710373177,"hand0:['(0.0, 2.0)', '(2.0, 4.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)', '(5.0, 5.0)', '(6.0, 6.0)'] hand1:['(0.0, 1.0)', '(0.0, 5.0)', '(0.0, 6.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 5.0)'] history:[]"
3635,59,0.009889165524049195,"hand0:['(0.0, 2.0)', '(2.0, 4.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)', '(5.0, 5.0)', '(6.0, 6.0)'] hand1:['(0.0, 1.0)', '(0.0, 5.0)', '(0.0, 6.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 5.0)'] history:[]"
3636,67,0.004735438651857159,"hand0:['(0.0, 2.0)', '(2.0, 4.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)', '(5.0, 5.0)', '(6.0, 6.0)'] hand1:['(0.0, 1.0)', '(0.0, 5.0)', '(0.0, 6.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 5.0)'] history:[]"
3637,56,0.0022480906307742235,"hand0:['(0.0, 2.0)', '(2.0, 4.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)', '(5.0, 5.0)', '(6.0, 6.0)'] hand1:['(0.0, 1.0)', '(0.0, 5.0)', '(0.0, 6.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 5.0)'] history:[]"
3638,42,0.0013130252634142266,"hand0:['(0.0, 2.0)', '(2.0, 4.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)', '(5.0, 5.0)', '(6.0, 6.0)'] hand1:['(0.0, 1.0)', '(0.0, 5.0)', '(0.0, 6.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 5.0)'] history:[]"
3639,5,0.00017150893382011071,"hand0:['(0.0, 2.0)', '(2.0, 4.0)', '(3.0, 5.0)', '(3.0, 6.0)', '(4.0, 6.0)', '(5.0, 5.0)', '(6.0, 6.0)'] hand1:['(0.0, 1.0)', '(0.0, 5.0)', '(0.0, 6.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 5.0)'] history:[]"
3640,70,0.9138465357293798,"hand0:['(1.0, 1.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)', '(5.0, 5.0)'] hand1:['(0.0, 4.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(6.0, 6.0)'] history:[]"
3641,67,0.027923885996946105,"hand0:['(1.0, 1.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)', '(5.0, 5.0)'] hand1:['(0.0, 4.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(6.0, 6.0)'] history:[]"
3642,53,0.02381174254050394,"hand0:['(1.0, 1.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)', '(5.0, 5.0)'] hand1:['(0.0, 4.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(6.0, 6.0)'] history:[]"
3643,48,0.0128078328386212,"hand0:['(1.0, 1.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)', '(5.0, 5.0)'] hand1:['(0.0, 4.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(6.0, 6.0)'] history:[]"
3644,56,0.008998794205212804,"hand0:['(1.0, 1.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)', '(5.0, 5.0)'] hand1:['(0.0, 4.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(6.0, 6.0)'] history:[]"
3645,28,0.006312588925923002,"hand0:['(1.0, 1.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)', '(5.0, 5.0)'] hand1:['(0.0, 4.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(6.0, 6.0)'] history:[]"
3646,20,0.00629861976341315,"hand0:['(1.0, 1.0)', '(1.0, 4.0)', '(2.0, 6.0)', '(3.0, 4.0)', '(3.0, 5.0)', '(4.0, 6.0)', '(5.0, 5.0)'] hand1:['(0.0, 4.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(2.0, 4.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(6.0, 6.0)'] history:[]"
3647,75,0.9723249648899923,"hand0:['(0.0, 1.0)', '(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 6.0)', '(2.0, 3.0)', '(4.0, 6.0)', '(6.0, 6.0)'] hand1:['(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 3.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(5.0, 6.0)'] history:[]"
3648,17,0.011144379377973164,"hand0:['(0.0, 1.0)', '(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 6.0)', '(2.0, 3.0)', '(4.0, 6.0)', '(6.0, 6.0)'] hand1:['(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 3.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(5.0, 6.0)'] history:[]"
3649,2,0.004611168982492659,"hand0:['(0.0, 1.0)', '(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 6.0)', '(2.0, 3.0)', '(4.0, 6.0)', '(6.0, 6.0)'] hand1:['(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 3.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(5.0, 6.0)'] history:[]"
3650,34,0.003405556867422376,"hand0:['(0.0, 1.0)', '(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 6.0)', '(2.0, 3.0)', '(4.0, 6.0)', '(6.0, 6.0)'] hand1:['(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 3.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(5.0, 6.0)'] history:[]"
3651,67,0.00318214797171246,"hand0:['(0.0, 1.0)', '(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 6.0)', '(2.0, 3.0)', '(4.0, 6.0)', '(6.0, 6.0)'] hand1:['(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 3.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(5.0, 6.0)'] history:[]"
3652,39,0.002678663803313349,"hand0:['(0.0, 1.0)', '(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 6.0)', '(2.0, 3.0)', '(4.0, 6.0)', '(6.0, 6.0)'] hand1:['(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 3.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(5.0, 6.0)'] history:[]"
3653,5,0.0026531181070937092,"hand0:['(0.0, 1.0)', '(0.0, 2.0)', '(0.0, 6.0)', '(1.0, 6.0)', '(2.0, 3.0)', '(4.0, 6.0)', '(6.0, 6.0)'] hand1:['(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 3.0)', '(2.0, 5.0)', '(3.0, 3.0)', '(4.0, 4.0)', '(5.0, 6.0)'] history:[]"
3654,0,0.6363145680175426,"hand0:['(0.0, 0.0)', '(0.0, 1.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(3.0, 6.0)'] hand1:['(1.0, 3.0)', '(1.0, 4.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(5.0, 5.0)'] history:[]"
3655,20,0.2559794562950467,"hand0:['(0.0, 0.0)', '(0.0, 1.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(3.0, 6.0)'] hand1:['(1.0, 3.0)', '(1.0, 4.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(5.0, 5.0)'] history:[]"
3656,56,0.0370089950203024,"hand0:['(0.0, 0.0)', '(0.0, 1.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(3.0, 6.0)'] hand1:['(1.0, 3.0)', '(1.0, 4.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(5.0, 5.0)'] history:[]"
3657,17,0.035440616794333066,"hand0:['(0.0, 0.0)', '(0.0, 1.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(3.0, 6.0)'] hand1:['(1.0, 3.0)', '(1.0, 4.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(5.0, 5.0)'] history:[]"
3658,2,0.029642823193791544,"hand0:['(0.0, 0.0)', '(0.0, 1.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(3.0, 6.0)'] hand1:['(1.0, 3.0)', '(1.0, 4.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(5.0, 5.0)'] history:[]"
3659,45,0.003761602626277122,"hand0:['(0.0, 0.0)', '(0.0, 1.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(3.0, 6.0)'] hand1:['(1.0, 3.0)', '(1.0, 4.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(5.0, 5.0)'] history:[]"
3660,59,0.0018519380527065768,"hand0:['(0.0, 0.0)', '(0.0, 1.0)', '(0.0, 6.0)', '(1.0, 1.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(3.0, 6.0)'] hand1:['(1.0, 3.0)', '(1.0, 4.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(5.0, 5.0)'] history:[]"
3661,62,0.6294823311142755,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(1.0, 3.0)', '(1.0, 6.0)', '(3.0, 5.0)', '(4.0, 4.0)'] hand1:['(0.0, 6.0)', '(1.0, 2.0)', '(1.0, 4.0)', '(2.0, 4.0)', '(2.0, 6.0)', '(5.0, 5.0)', '(5.0, 6.0)'] history:[]"
3662,11,0.15644894371800905,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(1.0, 3.0)', '(1.0, 6.0)', '(3.0, 5.0)', '(4.0, 4.0)'] hand1:['(0.0, 6.0)', '(1.0, 2.0)', '(1.0, 4.0)', '(2.0, 4.0)', '(2.0, 6.0)', '(5.0, 5.0)', '(5.0, 6.0)'] history:[]"
3663,8,0.09016973237322404,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(1.0, 3.0)', '(1.0, 6.0)', '(3.0, 5.0)', '(4.0, 4.0)'] hand1:['(0.0, 6.0)', '(1.0, 2.0)', '(1.0, 4.0)', '(2.0, 4.0)', '(2.0, 6.0)', '(5.0, 5.0)', '(5.0, 6.0)'] history:[]"
3664,14,0.0570675002532873,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(1.0, 3.0)', '(1.0, 6.0)', '(3.0, 5.0)', '(4.0, 4.0)'] hand1:['(0.0, 6.0)', '(1.0, 2.0)', '(1.0, 4.0)', '(2.0, 4.0)', '(2.0, 6.0)', '(5.0, 5.0)', '(5.0, 6.0)'] history:[]"
3665,56,0.02488772204245532,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(1.0, 3.0)', '(1.0, 6.0)', '(3.0, 5.0)', '(4.0, 4.0)'] hand1:['(0.0, 6.0)', '(1.0, 2.0)', '(1.0, 4.0)', '(2.0, 4.0)', '(2.0, 6.0)', '(5.0, 5.0)', '(5.0, 6.0)'] history:[]"
3666,25,0.023334845933090053,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(1.0, 3.0)', '(1.0, 6.0)', '(3.0, 5.0)', '(4.0, 4.0)'] hand1:['(0.0, 6.0)', '(1.0, 2.0)', '(1.0, 4.0)', '(2.0, 4.0)', '(2.0, 6.0)', '(5.0, 5.0)', '(5.0, 6.0)'] history:[]"
3667,34,0.018608924565658706,"hand0:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(1.0, 3.0)', '(1.0, 6.0)', '(3.0, 5.0)', '(4.0, 4.0)'] hand1:['(0.0, 6.0)', '(1.0, 2.0)', '(1.0, 4.0)', '(2.0, 4.0)', '(2.0, 6.0)', '(5.0, 5.0)', '(5.0, 6.0)'] history:[]"
3668,20,0.4882056042987956,"hand0:['(0.0, 0.0)', '(0.0, 2.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(4.0, 5.0)'] hand1:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(2.0, 5.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(4.0, 6.0)'] history:[]"
3669,0,0.38224543683650347,"hand0:['(0.0, 0.0)', '(0.0, 2.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(4.0, 5.0)'] hand1:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(2.0, 5.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(4.0, 6.0)'] history:[]"
3670,5,0.060305554315441524,"hand0:['(0.0, 0.0)', '(0.0, 2.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(4.0, 5.0)'] hand1:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(2.0, 5.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(4.0, 6.0)'] history:[]"
3671,22,0.030409867852827788,"hand0:['(0.0, 0.0)', '(0.0, 2.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(4.0, 5.0)'] hand1:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(2.0, 5.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(4.0, 6.0)'] history:[]"
3672,25,0.021731737800456497,"hand0:['(0.0, 0.0)', '(0.0, 2.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(4.0, 5.0)'] hand1:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(2.0, 5.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(4.0, 6.0)'] history:[]"
3673,31,0.009173872107495748,"hand0:['(0.0, 0.0)', '(0.0, 2.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(4.0, 5.0)'] hand1:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(2.0, 5.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(4.0, 6.0)'] history:[]"
3674,64,0.007927926788479369,"hand0:['(0.0, 0.0)', '(0.0, 2.0)', '(1.0, 1.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(1.0, 5.0)', '(4.0, 5.0)'] hand1:['(0.0, 3.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(2.0, 5.0)', '(3.0, 4.0)', '(4.0, 4.0)', '(4.0, 6.0)'] history:[]"
3675,20,0.6058496279346596,"hand0:['(0.0, 1.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(5.0, 6.0)'] hand1:['(0.0, 0.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(4.0, 5.0)', '(5.0, 5.0)', '(6.0, 6.0)'] history:[]"
3676,72,0.19969809013416293,"hand0:['(0.0, 1.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(5.0, 6.0)'] hand1:['(0.0, 0.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(4.0, 5.0)', '(5.0, 5.0)', '(6.0, 6.0)'] history:[]"
3677,14,0.04688333670354408,"hand0:['(0.0, 1.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(5.0, 6.0)'] hand1:['(0.0, 0.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(4.0, 5.0)', '(5.0, 5.0)', '(6.0, 6.0)'] history:[]"
3678,8,0.04578121276622223,"hand0:['(0.0, 1.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(5.0, 6.0)'] hand1:['(0.0, 0.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(4.0, 5.0)', '(5.0, 5.0)', '(6.0, 6.0)'] history:[]"
3679,2,0.04152631483817425,"hand0:['(0.0, 1.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(5.0, 6.0)'] hand1:['(0.0, 0.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(4.0, 5.0)', '(5.0, 5.0)', '(6.0, 6.0)'] history:[]"
3680,31,0.03269468498121055,"hand0:['(0.0, 1.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(5.0, 6.0)'] hand1:['(0.0, 0.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(4.0, 5.0)', '(5.0, 5.0)', '(6.0, 6.0)'] history:[]"
3681,39,0.027566732642026397,"hand0:['(0.0, 1.0)', '(0.0, 3.0)', '(0.0, 5.0)', '(1.0, 1.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(5.0, 6.0)'] hand1:['(0.0, 0.0)', '(1.0, 2.0)', '(2.0, 5.0)', '(3.0, 5.0)', '(4.0, 5.0)', '(5.0, 5.0)', '(6.0, 6.0)'] history:[]"
3682,5,0.4257913759916918,"hand0:['(0.0, 1.0)', '(0.0, 2.0)', '(0.0, 3.0)', '(1.0, 2.0)', '(1.0, 3.0)', '(2.0, 4.0)', '(3.0, 5.0)'] hand1:['(0.0, 0.0)', '(0.0, 4.0)', '(0.0, 5.0)', '(1.0, 5.0)', '(2.0, 3.0)', '(2.0, 5.0)', '(5.0, 6.0)'] history:[]"
